QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,MONTH_ID,YEAR_ID,PRODUCTLINE,CITY,COUNTRY,DEALSIZE
46,100.0,7366.44,6/3/2003 0:00,Shipped,6,2003,Classic Cars,NYC,USA,Large
33,100.0,4985.64,8/8/2003 0:00,Shipped,8,2003,Classic Cars,San Rafael,USA,Medium
42,100.0,5393.64,9/28/2003 0:00,Shipped,9,2003,Classic Cars,Madrid,Spain,Medium
34,100.0,4880.02,10/22/2003 0:00,Shipped,10,2003,Classic Cars,Singapore,Singapore,Medium
47,100.0,8378.69,11/6/2003 0:00,Shipped,11,2003,Classic Cars,Reggio Emilia,Italy,Large
33,100.0,4038.21,11/14/2003 0:00,Shipped,11,2003,Classic Cars,New Bedford,USA,Medium
24,100.0,3807.12,11/26/2003 0:00,Shipped,11,2003,Classic Cars,New Haven,USA,Medium
26,100.0,3142.36,1/2/2004 0:00,Shipped,1,2004,Classic Cars,Lyon,France,Medium
30,100.0,4713.6,2/12/2004 0:00,Shipped,2,2004,Classic Cars,Dublin,Ireland,Medium
43,100.0,7016.31,3/15/2004 0:00,Shipped,3,2004,Classic Cars,Frankfurt,Germany,Large
25,100.0,4381.25,5/5/2004 0:00,Shipped,5,2004,Classic Cars,Espoo,Finland,Medium
27,100.0,4283.01,7/20/2004 0:00,Shipped,7,2004,Classic Cars,Allentown,USA,Medium
27,100.0,4364.82,8/20/2004 0:00,Shipped,8,2004,Classic Cars,San Rafael,USA,Medium
24,100.0,4242.24,9/9/2004 0:00,Shipped,9,2004,Classic Cars,Torino,Italy,Medium
34,100.0,4982.7,10/14/2004 0:00,Shipped,10,2004,Classic Cars,Manchester,UK,Medium
46,100.0,6393.54,10/22/2004 0:00,Shipped,10,2004,Classic Cars,Aaarhus,Denmark,Medium
27,54.33,1466.91,11/5/2004 0:00,Shipped,11,2004,Classic Cars,NYC,USA,Small
33,100.0,4059.33,11/20/2004 0:00,Shipped,11,2004,Classic Cars,Paris,France,Medium
47,100.0,4801.52,11/1/2004 0:00,Shipped,11,2004,Classic Cars,Madrid,Spain,Medium
49,55.34,2711.66,12/10/2004 0:00,Shipped,12,2004,Classic Cars,Madrid,Spain,Small
40,100.0,5862.0,1/26/2005 0:00,Shipped,1,2005,Classic Cars,Minato-ku,Japan,Medium
37,100.0,4071.85,2/17/2005 0:00,Shipped,2,2005,Classic Cars,San Rafael,USA,Medium
47,100.0,8236.75,5/5/2005 0:00,Shipped,5,2005,Classic Cars,Bridgewater,USA,Large
45,100.0,6130.35,3/3/2003 0:00,Shipped,3,2003,Classic Cars,Makati City,Philippines,Medium
37,99.82,3693.34,5/8/2003 0:00,Shipped,5,2003,Classic Cars,Marseille,France,Medium
48,100.0,6031.68,7/2/2003 0:00,Shipped,7,2003,Classic Cars,San Rafael,USA,Medium
31,100.0,3494.94,9/5/2003 0:00,Shipped,9,2003,Classic Cars,Brickhaven,USA,Medium
46,100.0,5294.14,10/11/2003 0:00,Shipped,10,2003,Classic Cars,Los Angeles,USA,Medium
47,100.0,5464.69,11/4/2003 0:00,Shipped,11,2003,Classic Cars,Graz,Austria,Medium
28,100.0,2860.76,11/12/2003 0:00,Shipped,11,2003,Classic Cars,Bergen,Norway,Small
40,100.0,5590.0,11/20/2003 0:00,Shipped,11,2003,Classic Cars,Koln,Germany,Medium
20,100.0,2254.8,12/2/2003 0:00,Shipped,12,2003,Classic Cars,Madrid,Spain,Small
39,100.0,4946.76,1/16/2004 0:00,Shipped,1,2004,Classic Cars,Madrid,Spain,Medium
25,99.82,2495.5,2/22/2004 0:00,Shipped,2,2004,Classic Cars,Gensve,Switzerland,Small
29,100.0,3167.38,4/9/2004 0:00,Shipped,4,2004,Classic Cars,Kobenhavn,Denmark,Medium
22,100.0,2402.84,6/1/2004 0:00,Cancelled,6,2004,Classic Cars,Liverpool,UK,Small
22,100.0,2454.54,7/6/2004 0:00,Shipped,7,2004,Classic Cars,Reggio Emilia,Italy,Small
47,100.0,5464.69,8/2/2004 0:00,Shipped,8,2004,Classic Cars,Brickhaven,USA,Medium
45,100.0,4756.5,8/30/2004 0:00,Shipped,8,2004,Classic Cars,Gensve,Switzerland,Medium
29,100.0,3984.6,10/4/2003 0:00,Shipped,10,2003,Classic Cars,Frankfurt,Germany,Medium
24,100.0,3100.32,10/16/2004 0:00,Shipped,10,2004,Classic Cars,Koln,Germany,Medium
35,100.0,4850.3,11/3/2004 0:00,Shipped,11,2004,Classic Cars,Lule,Sweden,Medium
46,83.63,3846.98,11/15/2004 0:00,Shipped,11,2004,Classic Cars,NYC,USA,Medium
44,95.93,4220.92,11/24/2004 0:00,Shipped,11,2004,Classic Cars,Salzburg,Austria,Medium
34,96.73,3288.82,1/6/2005 0:00,Shipped,1,2005,Classic Cars,Espoo,Finland,Medium
35,100.0,3987.2,2/8/2005 0:00,Shipped,2,2005,Classic Cars,Glendale,USA,Medium
25,72.38,1809.5,3/3/2005 0:00,Shipped,3,2005,Classic Cars,Boras,Sweden,Small
10,100.0,1092.2,5/17/2005 0:00,Shipped,5,2005,Classic Cars,Salzburg,Austria,Small
29,100.0,4566.05,2/11/2003 0:00,Shipped,2,2003,Classic Cars,Kobenhavn,Denmark,Medium
39,100.0,5938.14,4/16/2003 0:00,Shipped,4,2003,Classic Cars,Singapore,Singapore,Medium
42,100.0,8138.76,6/3/2003 0:00,Shipped,6,2003,Classic Cars,NYC,USA,Large
46,100.0,9470.94,8/8/2003 0:00,Shipped,8,2003,Classic Cars,San Rafael,USA,Large
49,100.0,7036.89,9/28/2003 0:00,Shipped,9,2003,Classic Cars,Madrid,Spain,Large
27,100.0,5559.03,10/22/2003 0:00,Shipped,10,2003,Classic Cars,Singapore,Singapore,Medium
50,100.0,7872.5,11/6/2003 0:00,Shipped,11,2003,Classic Cars,Reggio Emilia,Italy,Large
43,100.0,7886.2,11/14/2003 0:00,Shipped,11,2003,Classic Cars,New Bedford,USA,Large
38,100.0,7232.16,11/26/2003 0:00,Shipped,11,2003,Classic Cars,New Haven,USA,Large
20,100.0,3114.4,1/2/2004 0:00,Shipped,1,2004,Classic Cars,Lyon,France,Medium
27,100.0,5045.22,2/12/2004 0:00,Shipped,2,2004,Classic Cars,Dublin,Ireland,Medium
49,100.0,6952.12,3/19/2004 0:00,Shipped,3,2004,Classic Cars,Madrid,Spain,Medium
27,100.0,4157.73,5/5/2004 0:00,Shipped,5,2004,Classic Cars,Espoo,Finland,Medium
39,100.0,7962.24,7/20/2004 0:00,Shipped,7,2004,Classic Cars,Allentown,USA,Large
24,100.0,3778.8,8/20/2004 0:00,Shipped,8,2004,Classic Cars,San Rafael,USA,Medium
45,100.0,8253.0,9/9/2004 0:00,Shipped,9,2004,Classic Cars,Torino,Italy,Large
20,100.0,3633.4,10/14/2004 0:00,Shipped,10,2004,Classic Cars,Manchester,UK,Medium
36,100.0,6913.8,10/22/2004 0:00,Shipped,10,2004,Classic Cars,Aaarhus,Denmark,Medium
24,100.0,2583.6,11/5/2004 0:00,Shipped,11,2004,Classic Cars,Stavern,Norway,Small
49,63.38,3105.62,11/20/2004 0:00,Shipped,11,2004,Classic Cars,Paris,France,Medium
26,100.0,4408.56,12/1/2004 0:00,Shipped,12,2004,Classic Cars,NYC,USA,Medium
49,62.09,3042.41,12/15/2004 0:00,Shipped,12,2004,Classic Cars,Reims,France,Medium
34,100.0,5941.5,1/26/2005 0:00,Shipped,1,2005,Classic Cars,Minato-ku,Japan,Medium
34,95.35,3241.9,2/17/2005 0:00,Shipped,2,2005,Classic Cars,San Rafael,USA,Medium
33,100.0,6109.29,3/23/2005 0:00,Shipped,3,2005,Classic Cars,San Rafael,USA,Medium
22,100.0,3387.78,5/5/2005 0:00,Shipped,5,2005,Classic Cars,Bridgewater,USA,Medium
39,89.38,3485.82,3/3/2003 0:00,Shipped,3,2003,Classic Cars,Makati City,Philippines,Medium
32,63.84,2042.88,5/8/2003 0:00,Shipped,5,2003,Classic Cars,Marseille,France,Small
24,75.01,1800.24,7/2/2003 0:00,Shipped,7,2003,Classic Cars,San Rafael,USA,Small
21,63.84,1340.64,9/5/2003 0:00,Shipped,9,2003,Classic Cars,Brickhaven,USA,Small
24,73.42,1762.08,10/10/2003 0:00,Shipped,10,2003,Classic Cars,San Francisco,USA,Small
36,63.84,2298.24,11/4/2003 0:00,Shipped,11,2003,Classic Cars,North Sydney,Australia,Small
20,81.4,1628.0,11/12/2003 0:00,Shipped,11,2003,Classic Cars,Bergen,Norway,Small
30,64.64,1939.2,11/20/2003 0:00,Shipped,11,2003,Classic Cars,Koln,Germany,Small
44,82.99,3651.56,12/2/2003 0:00,Shipped,12,2003,Classic Cars,Madrid,Spain,Medium
28,92.57,2591.96,1/15/2004 0:00,Shipped,1,2004,Classic Cars,Paris,France,Small
37,77.41,2864.17,2/22/2004 0:00,Shipped,2,2004,Classic Cars,Gensve,Switzerland,Small
20,74.21,1484.2,4/9/2004 0:00,Shipped,4,2004,Classic Cars,Kobenhavn,Denmark,Small
25,90.17,2254.25,6/1/2004 0:00,Cancelled,6,2004,Classic Cars,Liverpool,UK,Small
35,76.61,2681.35,7/6/2004 0:00,Shipped,7,2004,Classic Cars,Reggio Emilia,Italy,Small
38,83.79,3184.02,8/2/2004 0:00,Shipped,8,2004,Classic Cars,Brickhaven,USA,Medium
41,69.43,2846.63,8/30/2004 0:00,Shipped,8,2004,Classic Cars,Gensve,Switzerland,Small
22,76.61,1685.42,10/4/2003 0:00,Shipped,10,2003,Classic Cars,Frankfurt,Germany,Small
49,81.4,3988.6,10/16/2004 0:00,Shipped,10,2004,Classic Cars,Koln,Germany,Medium
38,73.42,2789.96,11/3/2004 0:00,Shipped,11,2004,Classic Cars,Lule,Sweden,Small
33,100.0,3607.56,11/15/2004 0:00,Shipped,11,2004,Classic Cars,NYC,USA,Medium
36,93.56,3368.16,11/24/2004 0:00,Shipped,11,2004,Classic Cars,Salzburg,Austria,Medium
34,81.62,2775.08,1/6/2005 0:00,Shipped,1,2005,Classic Cars,Espoo,Finland,Small
24,67.83,1627.92,2/9/2005 0:00,Shipped,2,2005,Classic Cars,Helsinki,Finland,Small
36,70.26,2529.36,3/3/2005 0:00,Shipped,3,2005,Classic Cars,Boras,Sweden,Small
34,90.17,3065.78,5/17/2005 0:00,Shipped,5,2005,Classic Cars,Salzburg,Austria,Medium
41,100.0,4615.78,1/31/2003 0:00,Shipped,1,2003,Trucks and Buses,Madrid,Spain,Medium
46,100.0,5723.78,4/4/2003 0:00,Shipped,4,2003,Trucks and Buses,NYC,USA,Medium
24,100.0,2559.6,6/3/2003 0:00,Shipped,6,2003,Trucks and Buses,NYC,USA,Small
21,100.0,2140.11,8/1/2003 0:00,Shipped,8,2003,Trucks and Buses,Espoo,Finland,Small
24,100.0,3327.6,9/21/2003 0:00,Shipped,9,2003,Trucks and Buses,Oulu,Finland,Medium
48,100.0,6825.6,10/22/2003 0:00,Shipped,10,2003,Trucks and Buses,Singapore,Singapore,Medium
26,100.0,3543.28,11/6/2003 0:00,Shipped,11,2003,Trucks and Buses,London,UK,Medium
37,100.0,4516.22,11/14/2003 0:00,Shipped,11,2003,Trucks and Buses,Sevilla,Spain,Medium
49,100.0,6445.46,11/25/2003 0:00,Shipped,11,2003,Trucks and Buses,White Plains,USA,Medium
34,99.54,3384.36,12/9/2003 0:00,Shipped,12,2003,Trucks and Buses,Boston,USA,Medium
48,100.0,4891.68,2/10/2004 0:00,Shipped,2,2004,Trucks and Buses,Brisbane,USA,Medium
36,100.0,4521.96,3/11/2004 0:00,Shipped,3,2004,Trucks and Buses,San Rafael,USA,Medium
46,100.0,5069.66,5/5/2004 0:00,Shipped,5,2004,Trucks and Buses,Madrid,Spain,Medium
46,100.0,6541.2,6/15/2004 0:00,Shipped,6,2004,Trucks and Buses,Singapore,Singapore,Medium
31,97.17,3012.27,7/20/2004 0:00,Shipped,7,2004,Trucks and Buses,San Rafael,USA,Medium
41,100.0,5247.18,8/19/2004 0:00,Shipped,8,2004,Trucks and Buses,Allentown,USA,Medium
21,100.0,2214.87,9/8/2004 0:00,Shipped,9,2004,Trucks and Buses,NYC,USA,Small
38,100.0,4773.18,10/13/2004 0:00,Shipped,10,2004,Trucks and Buses,Cambridge,USA,Medium
45,100.0,6185.7,10/22/2004 0:00,Shipped,10,2004,Trucks and Buses,Aaarhus,Denmark,Medium
26,58.38,1517.88,11/5/2004 0:00,Shipped,11,2004,Trucks and Buses,NYC,USA,Small
38,100.0,6372.6,11/20/2004 0:00,Shipped,11,2004,Trucks and Buses,Paris,France,Medium
48,100.0,5232.96,12/1/2004 0:00,Shipped,12,2004,Trucks and Buses,NYC,USA,Medium
42,64.16,2694.72,12/10/2004 0:00,Shipped,12,2004,Trucks and Buses,Madrid,Spain,Small
49,35.71,1749.79,1/23/2005 0:00,Shipped,1,2005,Trucks and Buses,San Rafael,USA,Small
32,66.58,2130.56,2/17/2005 0:00,Shipped,2,2005,Trucks and Buses,San Rafael,USA,Small
54,100.0,5951.34,5/3/2005 0:00,Shipped,5,2005,Trucks and Buses,Madrid,Spain,Medium
33,100.0,4692.6,5/31/2005 0:00,In Process,5,2005,Trucks and Buses,Nantes,France,Medium
36,100.0,3731.04,3/3/2003 0:00,Shipped,3,2003,Classic Cars,Makati City,Philippines,Medium
20,100.0,2142.0,5/8/2003 0:00,Shipped,5,2003,Classic Cars,Marseille,France,Small
29,97.89,2838.81,7/2/2003 0:00,Shipped,7,2003,Classic Cars,San Rafael,USA,Small
33,97.89,3230.37,9/5/2003 0:00,Shipped,9,2003,Classic Cars,Brickhaven,USA,Medium
50,100.0,5182.0,10/11/2003 0:00,Shipped,10,2003,Classic Cars,Los Angeles,USA,Medium
41,100.0,4391.1,11/4/2003 0:00,Shipped,11,2003,Classic Cars,Graz,Austria,Medium
36,100.0,4477.32,11/12/2003 0:00,Shipped,11,2003,Classic Cars,Bergen,Norway,Medium
27,100.0,3544.56,11/20/2003 0:00,Shipped,11,2003,Classic Cars,Nashua,USA,Medium
47,100.0,5195.85,12/2/2003 0:00,Shipped,12,2003,Classic Cars,Madrid,Spain,Medium
33,100.0,4180.44,1/16/2004 0:00,Shipped,1,2004,Classic Cars,Madrid,Spain,Medium
21,100.0,2684.43,2/22/2004 0:00,Shipped,2,2004,Classic Cars,Gensve,Switzerland,Small
21,93.28,1958.88,4/12/2004 0:00,Shipped,4,2004,Classic Cars,Oulu,Finland,Small
41,100.0,4910.57,6/1/2004 0:00,Cancelled,6,2004,Classic Cars,Liverpool,UK,Medium
40,100.0,4468.4,7/6/2004 0:00,Shipped,7,2004,Classic Cars,Reggio Emilia,Italy,Medium
28,100.0,3127.88,8/4/2004 0:00,Shipped,8,2004,Classic Cars,Singapore,Singapore,Medium
23,100.0,2675.13,8/30/2004 0:00,Shipped,8,2004,Classic Cars,Gensve,Switzerland,Small
23,100.0,2807.61,10/4/2003 0:00,Shipped,10,2003,Classic Cars,Frankfurt,Germany,Small
25,100.0,2504.75,10/16/2004 0:00,Shipped,10,2004,Classic Cars,Koln,Germany,Small
24,100.0,2984.88,11/4/2004 0:00,Shipped,11,2004,Classic Cars,New Bedford,USA,Small
39,64.74,2524.86,11/15/2004 0:00,Shipped,11,2004,Classic Cars,NYC,USA,Small
55,75.2,4136.0,11/24/2004 0:00,Shipped,11,2004,Classic Cars,Salzburg,Austria,Medium
46,88.45,4068.7,1/6/2005 0:00,Shipped,1,2005,Classic Cars,Espoo,Finland,Medium
50,100.0,5182.0,2/9/2005 0:00,Shipped,2,2005,Classic Cars,Helsinki,Finland,Medium
47,100.0,5243.79,3/3/2005 0:00,Shipped,3,2005,Classic Cars,Boras,Sweden,Medium
97,93.28,9048.16,4/14/2005 0:00,Shipped,4,2005,Classic Cars,Strasbourg,France,Large
32,100.0,3832.64,5/17/2005 0:00,Shipped,5,2005,Classic Cars,Salzburg,Austria,Medium
35,100.0,3920.0,1/29/2003 0:00,Shipped,1,2003,Trucks and Buses,Stavern,Norway,Medium
49,100.0,4916.66,3/26/2003 0:00,Shipped,3,2003,Trucks and Buses,San Rafael,USA,Medium
38,100.0,3857.0,5/28/2003 0:00,Shipped,5,2003,Trucks and Buses,Madrid,Spain,Medium
32,100.0,4181.44,7/24/2003 0:00,Shipped,7,2003,Trucks and Buses,Burlingame,USA,Medium
34,100.0,4641.0,9/19/2003 0:00,Shipped,9,2003,Trucks and Buses,Singapore,Singapore,Medium
36,99.17,3570.12,10/21/2003 0:00,Resolved,10,2003,Trucks and Buses,Graz,Austria,Medium
48,93.34,4480.32,11/6/2003 0:00,Shipped,11,2003,Trucks and Buses,South Brisbane,Australia,Medium
21,96.84,2033.64,11/13/2003 0:00,Shipped,11,2003,Trucks and Buses,Philadelphia,USA,Small
21,93.34,1960.14,11/25/2003 0:00,Shipped,11,2003,Trucks and Buses,Lyon,France,Small
34,100.0,3966.78,12/5/2003 0:00,Shipped,12,2003,Trucks and Buses,Vancouver,Canada,Medium
46,100.0,5152.0,1/29/2004 0:00,Shipped,1,2004,Trucks and Buses,Burbank,USA,Medium
32,100.0,3360.0,3/10/2004 0:00,Shipped,3,2004,Trucks and Buses,Cambridge,USA,Medium
29,100.0,3451.0,5/4/2004 0:00,Shipped,5,2004,Trucks and Buses,New Haven,USA,Medium
41,100.0,5453.0,6/15/2004 0:00,Shipped,6,2004,Trucks and Buses,Minato-ku,Japan,Medium
43,96.84,4164.12,7/19/2004 0:00,Shipped,7,2004,Trucks and Buses,Chatswood,Australia,Medium
24,100.0,2800.08,8/17/2004 0:00,Shipped,8,2004,Trucks and Buses,Torino,Italy,Small
41,100.0,4687.94,9/8/2004 0:00,Shipped,9,2004,Trucks and Buses,Boras,Sweden,Medium
46,98.0,4508.0,10/11/2004 0:00,Shipped,10,2004,Trucks and Buses,Versailles,France,Medium
32,100.0,4181.44,10/21/2004 0:00,Shipped,10,2004,Trucks and Buses,San Rafael,USA,Medium
22,100.0,2251.04,11/4/2004 0:00,Shipped,11,2004,Trucks and Buses,Nashua,USA,Small
29,40.25,1167.25,11/18/2004 0:00,Shipped,11,2004,Trucks and Buses,San Francisco,USA,Small
42,49.6,2083.2,11/29/2004 0:00,Shipped,11,2004,Trucks and Buses,Melbourne,Australia,Small
39,98.0,3822.0,12/10/2004 0:00,Shipped,12,2004,Trucks and Buses,San Rafael,USA,Medium
27,100.0,3911.49,1/20/2005 0:00,Shipped,1,2005,Trucks and Buses,North Sydney,Australia,Medium
48,98.0,4704.0,2/17/2005 0:00,Shipped,2,2005,Trucks and Buses,San Francisco,USA,Medium
29,85.1,2467.9,3/9/2005 0:00,Shipped,3,2005,Trucks and Buses,North Sydney,Australia,Small
27,100.0,3213.0,5/1/2005 0:00,Shipped,5,2005,Trucks and Buses,Montreal,Canada,Medium
54,100.0,7182.0,5/31/2005 0:00,In Process,5,2005,Trucks and Buses,Madrid,Spain,Large
26,100.0,4379.18,3/10/2003 0:00,Shipped,3,2003,Classic Cars,Philadelphia,USA,Medium
34,100.0,5004.8,5/8/2003 0:00,Shipped,5,2003,Classic Cars,Marseille,France,Medium
25,100.0,3644.75,7/4/2003 0:00,Shipped,7,2003,Classic Cars,Toulouse,France,Medium
23,100.0,2702.04,9/11/2003 0:00,Shipped,9,2003,Classic Cars,North Sydney,Australia,Small
28,100.0,3764.88,10/17/2003 0:00,Shipped,10,2003,Classic Cars,Aaarhus,Denmark,Medium
35,100.0,4508.0,11/5/2003 0:00,Shipped,11,2003,Classic Cars,Montreal,Canada,Medium
44,100.0,5418.16,11/12/2003 0:00,Shipped,11,2003,Classic Cars,Bergen,Norway,Medium
22,100.0,3300.66,11/20/2003 0:00,Shipped,11,2003,Classic Cars,Nashua,USA,Medium
42,100.0,6182.4,12/2/2003 0:00,Shipped,12,2003,Classic Cars,NYC,USA,Medium
29,100.0,4186.73,1/16/2004 0:00,Shipped,1,2004,Classic Cars,Madrid,Spain,Medium
32,100.0,4529.28,2/22/2004 0:00,Shipped,2,2004,Classic Cars,Gensve,Switzerland,Medium
41,100.0,5628.89,4/13/2004 0:00,Shipped,4,2004,Classic Cars,Osaka,Japan,Medium
26,100.0,3054.48,6/1/2004 0:00,Cancelled,6,2004,Classic Cars,Liverpool,UK,Medium
21,100.0,2526.51,7/6/2004 0:00,Shipped,7,2004,Classic Cars,Reggio Emilia,Italy,Small
34,100.0,4667.86,8/6/2004 0:00,Shipped,8,2004,Classic Cars,Las Vegas,USA,Medium
41,100.0,6499.32,8/30/2004 0:00,Shipped,8,2004,Classic Cars,Gensve,Switzerland,Medium
37,100.0,5917.78,10/5/2003 0:00,Shipped,10,2003,Classic Cars,Oslo,Norway,Medium
37,100.0,6231.91,10/16/2004 0:00,Shipped,10,2004,Classic Cars,Koln,Germany,Medium
41,100.0,5803.14,11/4/2004 0:00,Shipped,11,2004,Classic Cars,New Bedford,USA,Medium
46,100.0,6434.02,11/17/2004 0:00,Shipped,11,2004,Classic Cars,Philadelphia,USA,Medium
40,100.0,6454.4,11/24/2004 0:00,Shipped,11,2004,Classic Cars,Melbourne,Australia,Medium
43,97.6,4196.8,12/9/2004 0:00,Shipped,12,2004,Classic Cars,Paris,France,Medium
30,87.06,2611.8,1/7/2005 0:00,Shipped,1,2005,Classic Cars,New Bedford,USA,Small
35,100.0,5895.05,2/9/2005 0:00,Shipped,2,2005,Classic Cars,Helsinki,Finland,Medium
36,93.77,3375.72,3/4/2005 0:00,Shipped,3,2005,Classic Cars,San Rafael,USA,Medium
61,100.0,8374.69,4/15/2005 0:00,Disputed,4,2005,Classic Cars,Kobenhavn,Denmark,Large
38,100.0,4464.24,5/17/2005 0:00,Shipped,5,2005,Classic Cars,Salzburg,Austria,Medium
39,100.0,4808.31,1/10/2003 0:00,Shipped,1,2003,Vintage Cars,NYC,USA,Medium
33,99.66,3288.78,3/25/2003 0:00,Shipped,3,2003,Vintage Cars,San Francisco,USA,Medium
32,100.0,3254.72,5/21/2003 0:00,Shipped,5,2003,Vintage Cars,Melbourne,Australia,Medium
31,100.0,3184.94,7/16/2003 0:00,Shipped,7,2003,Vintage Cars,Chatswood,Australia,Medium
50,100.0,5907.5,9/12/2003 0:00,Shipped,9,2003,Vintage Cars,Brisbane,USA,Medium
48,91.44,4389.12,10/18/2003 0:00,Shipped,10,2003,Vintage Cars,San Francisco,USA,Medium
43,100.0,5036.16,11/5/2003 0:00,Shipped,11,2003,Vintage Cars,Bergamo,Italy,Medium
25,87.33,2183.25,11/12/2003 0:00,Shipped,11,2003,Vintage Cars,San Rafael,USA,Small
28,100.0,3106.88,11/21/2003 0:00,Shipped,11,2003,Vintage Cars,Glen Waverly,Australia,Medium
36,100.0,3735.72,12/3/2003 0:00,Shipped,12,2003,Vintage Cars,Madrid,Spain,Medium
27,89.38,2413.26,1/29/2004 0:00,Shipped,1,2004,Vintage Cars,Burbank,USA,Small
25,100.0,2953.75,3/2/2004 0:00,Shipped,3,2004,Vintage Cars,Lyon,France,Small
40,100.0,4684.8,4/29/2004 0:00,Shipped,4,2004,Vintage Cars,Madrid,Spain,Medium
34,95.55,3248.7,6/8/2004 0:00,Shipped,6,2004,Vintage Cars,Kobenhavn,Denmark,Medium
50,100.0,5239.5,8/17/2004 0:00,Shipped,8,2004,Vintage Cars,Torino,Italy,Medium
38,100.0,4567.98,9/3/2004 0:00,Shipped,9,2004,Vintage Cars,Bergen,Norway,Medium
37,95.55,3535.35,10/11/2004 0:00,Shipped,10,2004,Vintage Cars,Versailles,France,Medium
43,89.38,3843.34,10/21/2004 0:00,Shipped,10,2004,Vintage Cars,San Rafael,USA,Medium
43,86.3,3710.9,11/4/2004 0:00,Shipped,11,2004,Vintage Cars,Nashua,USA,Medium
46,95.13,4375.98,11/17/2004 0:00,Shipped,11,2004,Vintage Cars,Manchester,UK,Medium
42,36.11,1516.62,11/29/2004 0:00,Shipped,11,2004,Vintage Cars,Las Vegas,USA,Small
50,50.18,2509.0,12/9/2004 0:00,Shipped,12,2004,Vintage Cars,Paris,France,Small
44,100.0,9240.44,1/20/2005 0:00,Shipped,1,2005,Vintage Cars,Brickhaven,USA,Large
27,93.16,2515.32,2/16/2005 0:00,Shipped,2,2005,Vintage Cars,Madrid,Spain,Small
35,100.0,5548.9,3/9/2005 0:00,Shipped,3,2005,Vintage Cars,North Sydney,Australia,Medium
51,95.55,4873.05,5/30/2005 0:00,In Process,5,2005,Vintage Cars,Allentown,USA,Medium
41,50.14,2055.74,1/10/2003 0:00,Shipped,1,2003,Vintage Cars,NYC,USA,Small
48,49.06,2354.88,3/25/2003 0:00,Shipped,3,2003,Vintage Cars,San Francisco,USA,Small
42,54.99,2309.58,5/28/2003 0:00,Shipped,5,2003,Vintage Cars,Madrid,Spain,Small
49,43.13,2113.37,7/16/2003 0:00,Shipped,7,2003,Vintage Cars,Chatswood,Australia,Small
30,58.22,1746.6,9/12/2003 0:00,Shipped,9,2003,Vintage Cars,Brisbane,USA,Small
45,51.21,2304.45,10/18/2003 0:00,Shipped,10,2003,Vintage Cars,San Francisco,USA,Small
48,44.21,2122.08,11/5/2003 0:00,Shipped,11,2003,Vintage Cars,Bergamo,Italy,Small
32,54.45,1742.4,11/12/2003 0:00,Shipped,11,2003,Vintage Cars,San Rafael,USA,Small
46,53.37,2455.02,11/21/2003 0:00,Shipped,11,2003,Vintage Cars,Glen Waverly,Australia,Small
48,63.61,3053.28,12/3/2003 0:00,Shipped,12,2003,Vintage Cars,Madrid,Spain,Medium
33,43.13,1423.29,1/29/2004 0:00,Shipped,1,2004,Vintage Cars,Burbank,USA,Small
31,48.52,1504.12,3/2/2004 0:00,Shipped,3,2004,Vintage Cars,Lyon,France,Small
20,58.22,1164.4,4/29/2004 0:00,Shipped,4,2004,Vintage Cars,Madrid,Spain,Small
29,51.75,1500.75,6/8/2004 0:00,Shipped,6,2004,Vintage Cars,Kobenhavn,Denmark,Small
27,57.68,1557.36,8/17/2004 0:00,Shipped,8,2004,Vintage Cars,Torino,Italy,Small
24,56.07,1345.68,9/3/2004 0:00,Shipped,9,2004,Vintage Cars,Bergen,Norway,Small
37,48.52,1795.24,10/11/2004 0:00,Shipped,10,2004,Vintage Cars,Versailles,France,Small
25,44.21,1105.25,10/21/2004 0:00,Shipped,10,2004,Vintage Cars,San Rafael,USA,Small
41,57.68,2364.88,11/4/2004 0:00,Shipped,11,2004,Vintage Cars,Nashua,USA,Small
27,89.89,2427.03,11/17/2004 0:00,Shipped,11,2004,Vintage Cars,Manchester,UK,Small
21,58.95,1237.95,11/29/2004 0:00,Shipped,11,2004,Vintage Cars,Melbourne,Australia,Small
22,72.41,1593.02,12/9/2004 0:00,Shipped,12,2004,Vintage Cars,Paris,France,Small
32,98.63,3156.16,1/20/2005 0:00,Shipped,1,2005,Vintage Cars,Brickhaven,USA,Medium
25,52.83,1320.75,2/17/2005 0:00,Shipped,2,2005,Vintage Cars,San Francisco,USA,Small
42,100.0,4998.0,3/9/2005 0:00,Shipped,3,2005,Vintage Cars,North Sydney,Australia,Medium
25,51.75,1293.75,5/30/2005 0:00,In Process,5,2005,Vintage Cars,Allentown,USA,Small
37,100.0,5433.08,3/18/2003 0:00,Shipped,3,2003,Classic Cars,Manchester,UK,Medium
26,100.0,3073.72,5/20/2003 0:00,Shipped,5,2003,Classic Cars,Nantes,France,Medium
44,99.55,4380.2,7/10/2003 0:00,Shipped,7,2003,Classic Cars,Reims,France,Medium
47,100.0,5848.68,9/11/2003 0:00,Shipped,9,2003,Classic Cars,North Sydney,Australia,Medium
43,100.0,6153.73,10/17/2003 0:00,Shipped,10,2003,Classic Cars,Aaarhus,Denmark,Medium
42,100.0,4965.24,11/5/2003 0:00,Shipped,11,2003,Classic Cars,Bridgewater,USA,Medium
